CustomerID,PrimaryLegalName,CustomerType,RiskRating,KYC_Status,IsPEP,LastUpdatedDate,Gender,DateOfBirth,PlaceOfBirth_City,PlaceOfBirth_Country,IncorporationDate,IncorporationJurisdiction,BusinessActivityDescription,FullAddress,CurrentCity,ResidencyCountry,EmailAddress,DocumentType,ID_Number,IssuingCountry,ID_ExpiryDate,OfficeHeld,PEP_Jurisdiction,PEP_Level
CUST-9B21C35F,pan Kajetan Styn,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1971-07-08,Sanok,Norway,,,,"ulica Poniatowskiego 34, 97-516 Tarnowskie Góry",Otwock,Benin,kacper10@example.net,Passport,XR39650680,Benin,2029-11-11,,,
CUST-5F804DB6,Ehrenfried Tröst,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2000-07-16,Paderborn,Kamerun,,,,"Huhngasse 351, 30814 Paderborn",Wolfratshausen,Vereinigte Arabische Emirate,ahess@example.org,ID,JB97220398,Vereinigte Arabische Emirate,2032-10-25,,,
CUST-76B10A22,Кулакова Василиса Натановна,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1966-02-25,к. Гатчина,Кабо-Верде,,,,"ст. Осташков, алл. Союзная, д. 950 стр. 195, 611143",ст. Махачкала,Гватемала,ziminfilipp@example.org,Passport,VX03543927,Гватемала,2028-07-25,,,
CUST-7F08E9D3,Ana Sofía Español Cisneros,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1957-04-18,Cuenca,Nigeria,,,,"Via Genoveva Domínguez 47 Puerta 9 , Lugo, 30837",Lugo,Kuwait,haroldocabanillas@example.com,ID,EG38522459,Kuwait,2030-11-16,,,
CUST-19AB2C02,伊藤 智也,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1980-02-26,板橋区,モザンビーク,,,,福岡県府中市木立20丁目21番18号 東神田コート050,品川区,スーダン,shota90@example.net,Passport,IX28300149,スーダン,2035-06-29,,,
CUST-52955959,Atheel Auraq,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1997-11-11,North Taial,Australia,,,,"001 Raaghib Vista, Port Limazahfurt, RI 07153",Daanyaalmouth,Gabon,cghazzal@example.net,Passport,BQ56452045,Gabon,2031-09-15,,,
CUST-47DC9C61,Isaac Gentry,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1938-10-11,West Jessemouth,Tokelau,,,,"USCGC Johnston, FPO AE 10679",South Robert,Fiji,kathryn38@example.net,Passport,SE56161197,Fiji,2032-01-15,,,
CUST-673E5876,Chad Bailey,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1964-03-23,Emily Ville,Thailand,,,,"5374 38th Road, Jupiter Homes Phase 8, Tubod, 2065 Bulacan",Brandon Ville,Turkmenistan,tammydurham@example.net,License,YO94304157,Turkmenistan,2031-05-05,,,
CUST-1DDDF00F,Natan Kubasiewicz,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1982-10-16,Reda,Chad,,,,"pl. Solidarności 952, 97-104 Stargard Szczeciński",Turek,Malta,jjessa@example.com,ID,NK38378979,Malta,2030-04-23,,,
CUST-8F3166B7,Dr Phillip Green,Individual,High,Onboarded,0,2026-03-18 16:37:59,Female,1981-01-01,West Edward,Czech Republic,,,,"67 Davidson Mills, Berrystad, N0 9TW",Douglasview,Antarctica (the territory South of 60 deg S),brandongibbs@example.org,License,FY51692185,Antarctica (the territory South of 60 deg S),2034-05-17,,,
CUST-E0C13AE4,Tschentscher AG Industries,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2018-07-22,Dänemark,Import/Export,"Gerold-Süßebier-Weg 10-91, 09363 Viechtach",Ansbach,Papua-Neuguinea,rosa-maria35@example.com,Tax ID,XT40366802,Papua-Neuguinea,2027-12-23,,,
CUST-C2ACC7B2,Sra. Ana Clara Mendonça,Individual,Low,Blocked,1,2026-03-18 16:37:59,Male,1950-10-21,Fogaça de Silva,Líbia,,,,"Jardim Daniel Teixeira, Universitário, 37135004 Siqueira do Campo / GO",Duarte do Campo,Paraguai,melissa51@example.com,Passport,JC37933937,Paraguai,2031-03-25,MP,Angola,L2-Medium
CUST-F3526A14,Leleu Coulon et Fils Corp,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2018-03-17,Iran,Real Estate,"32, rue Jeanne Duval, 12206 Techer",Weiss,Pologne,zaubert@example.com,Tax ID,CF71034490,Pologne,2028-08-19,,,
CUST-88B07896,मुकेश सिंह,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1949-09-14,इलाहाबाद,लीबिया,,,,"74/4964 करिश्मा भरद्वाज, अखनूर 628171",देवगढ़,पश्चिमी सहारा,shyaamlaa00@example.net,ID,CM29372987,पश्चिमी सहारा,2035-10-03,,,
CUST-49FD2124,Charles Hermann,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1977-07-07,Worbis,Antigua und Barbuda,,,,"Ute-Koch II-Platz 672, 06098 Wittmund",Peine,Nigeria,andreaschlosser@example.org,License,GD87073686,Nigeria,2031-12-22,,,
CUST-4250367D,Fausto Real,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1994-08-22,La Rioja,Eritrea,,,,"Paseo de Tomasa Yáñez 2 Apt. 60 , Cádiz, 09022",Barcelona,República Checa,omatas@example.com,Passport,VH28581128,República Checa,2028-10-11,,,
CUST-653AFF87,Mr Ricky Rees,Individual,High,Onboarded,0,2026-03-18 16:37:59,Female,1954-08-09,Foxchester,Spain,,,,"83 Sharp Summit, Fletchertown, PA4W 3HP",Jamesfort,Panama,irene44@example.org,Passport,HG91160433,Panama,2034-09-06,,,
CUST-A289AE2E,Sr. Marcelo Casa Grande,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1980-08-18,Farias Alegre,França,,,,"Largo de Moreira, 35, Dona Clara, 63028865 Sousa / BA",Pacheco,Ilha Bouvet,ravi-luccarocha@example.com,Passport,NT27700077,Ilha Bouvet,2030-11-08,,,
CUST-EB3D940F,Yan Fernandes,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1955-11-08,Moura,Ilhas Falkland,,,,"Recanto Mateus Pires, 95, Nova Esperança, 95278668 Rocha / RS",Pires,Argélia,oda-mata@example.org,ID,HF43775348,Argélia,2029-02-25,,,
CUST-F622D067,Simone Laurent,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1961-03-08,Sainte Roland-sur-Mer,Honduras,,,,"79, boulevard de Benard, 51600 GilletBourg",Guillon,Belize,chretienlaurent@example.org,License,JL80270184,Belize,2034-03-22,,,
CUST-BA5AC31D,কবিতা জামান,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1985-08-10,কুড়িগ্রাম,গ্রিনল্যান্ড,,,,"ফ্ল্যাট ৬, বিল্ডিং নং ৭৭৬, শিবএভিনিউ, বাঘারডাঙ্গা, নরসিংদী, ৪৯৪৮",ঝালকাঠি,কানাডা,caudhuriisushaant@example.org,License,AD44447873,কানাডা,2028-06-27,,,
CUST-4AB42BEF,pan Hubert Daniec,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1998-05-13,Pruszcz Gdański,Antigua and Barbuda,,,,"plac Tuwima 99/96, 02-168 Dzierżoniów",Kędzierzyn-Koźle,Fiji,tswiech@example.com,License,AF48238406,Fiji,2036-01-08,,,
CUST-D58993B7,Comfort Olawale,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1967-05-01,Adetokunbofurt,Liechtenstein,,,,"PSC 2464, Box 6671, APO AA 11052",Lake Stephenport,United States Virgin Islands,zadeyemi@example.com,License,MT40209246,United States Virgin Islands,2028-11-07,,,
CUST-F0D70F60,Birch Ltd Group,Entity,High,Suspended,0,2026-03-18 16:37:59,,,,,2011-09-13,British Virgin Islands,Import/Export,"Studio 8, Joanna Flats, East Lisaborough, CR28 5GU",Hillstad,Lithuania,leah56@example.net,Tax ID,HN84451325,Lithuania,2029-03-21,,,
CUST-5503F179,Dr. Arnfried Hauffer,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1958-02-05,Sondershausen,Usbekistan,,,,"Haeringplatz 3/3, 74321 Artern",Aue,Malediven,yusuf62@example.org,License,PS83992621,Malediven,2031-07-02,,,
CUST-CA700AA8,Евдокия Юрьевна Казакова,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1986-10-22,клх Армавир,Киргизия,,,,"п. Дно, наб. Станционная, д. 396 к. 615, 801848",к. Москва,Португалия,mili61@example.org,ID,UM62646241,Португалия,2028-12-31,,,
CUST-E96FD193,মুনতাসির মন্ডল,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1994-02-18,নড়াইল,লিথুয়ানিয়া,,,,"হোল্ডিং নং ৯৬৭, পূর্ব ওসমানীহাট এভিনিউ, শ্যামপুর, রংপুর, ৭২৭৩",গাইবান্ধা,জিব্রাল্টার,aabir98@example.net,Passport,CI67852152,জিব্রাল্টার,2029-08-31,,,
CUST-C5054944,Трофим Елизарович Евсеев,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1975-10-28,д. Углегорск,Оман,,,,"к. Бугуруслан, ш. Сахалинское, д. 52 стр. 2, 920203",к. Снежинск,Индонезия,ivan_2016@example.net,Passport,QE18188958,Индонезия,2034-04-13,,,
CUST-487AFA54,لارا الخرافي,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1951-09-03,Lake يافعstad,Mauritius,,,,"USNV الشايع, FPO AA 24441",North نشوةside,Peru,al-lskrylwjyn@example.org,Passport,UF26648624,Peru,2033-07-30,,,
CUST-D43302C7,Gustaw Drążyk,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1976-04-11,Iława,Solomon Islands,,,,"ul. Makuszyńskiego 48, 37-347 Gdynia",Olsztyn,Ghana,lbembenek@example.com,ID,VB15127938,Ghana,2027-09-25,,,
CUST-EE3C19D3,小林 直子,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1973-12-12,八丈島八丈町,サウジアラビア,,,,高知県稲城市北上野31丁目22番8号 松石シャルム908,西多摩郡日の出町,トルコ,rika27@example.net,License,KX32431644,トルコ,2034-08-09,,,
CUST-2E38ABC6,Febe Canals,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1980-03-19,Álava,Hungría,,,,"Alameda de Segismundo Sastre 27, La Coruña, 50004",Cádiz,Albania,fenriquez@example.org,License,UM59582106,Albania,2031-05-12,,,
CUST-489FE8C7,Marcial Blázquez Vara,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1957-02-13,Madrid,India,,,,"Avenida de Basilio Echeverría 36, Cuenca, 46166",Toledo,Federación de Rusia,tudelaema@example.net,License,RH64502752,Federación de Rusia,2036-03-12,,,
CUST-1047A5FD,Concetta Pölitz,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1981-07-23,Lemgo,Senegal,,,,"Jüttnerring 6, 74065 Erbisdorf",Osterode am Harz,Kongo,hkaul@example.net,Passport,AG84241024,Kongo,2030-12-02,,,
CUST-CAE725D3,Debra Powell,Individual,Low,Suspended,0,2026-03-18 16:37:59,Other,1987-02-18,Dennis Ville,Spain,,,,"7F Squash Towers 7, 5719 Fisher Avenue, Magdiwang, 4483 Camarines Sur",Jerry Ville,Finland,andersoncindy@example.com,Passport,NG28167906,Finland,2032-10-01,,,
CUST-66ABD77A,Златослава Штокало,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1986-01-03,хутір Миргород,Кірибаті,,,,"набережна Карантинний узвіз, буд. 3, Біла Церква, 12139",місто Угнів,Бурунді,radchenkoazar@example.org,License,OH02309808,Бурунді,2031-09-06,,,
CUST-CE6C3B76,pan Julian Filek,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1983-03-18,Czerwionka-Leszczyny,Turkey,,,,"aleja Maja 994, 81-526 Stalowa Wola",Sochaczew,United Arab Emirates,kamila88@example.org,ID,SU50717942,United Arab Emirates,2032-01-08,,,
CUST-7C9A9A00,स्वपन पाटिल,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1940-03-15,चित्तूर,हर्जेगोविना,,,,"026 देवराज मिश्रा, बचेली-969796",मोकामा,लिचटीनस्टीन,naaraaynn07@example.org,Passport,MP42948565,लिचटीनस्टीन,2028-09-19,,,
CUST-56A6D7D7,प्रसन्न ताम्बेजी,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1969-10-09,करना,घाना,,,,"5634 चोपरा, अहमदनगर 540321",चित्रदुर्ग,बहामास,msenguptaa@example.net,Passport,QB48892088,बहामास,2033-06-08,,,
CUST-3C9D8920,Ada Mydlak,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1991-07-29,Wałcz,Iceland,,,,"al. Orzeszkowej 15/63, 49-159 Września",Kluczbork,Turkmenistan,radoslawnagorka@example.net,Passport,UO80652652,Turkmenistan,2030-04-28,,,
CUST-9776A5E0,Nicole Kubina,Individual,Low,Suspended,0,2026-03-18 16:37:59,Other,2006-04-07,Czechowice-Dziedzice,Costa Rica,,,,"plac Grottgera 26/27, 55-511 Jasło",Pruszcz Gdański,Guinea-Bissau,anastazja55@example.com,Passport,IB92437609,Guinea-Bissau,2035-02-23,,,
CUST-4528447C,Qatadah Zaahid,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1999-06-10,Ayaanbury,Jamaica,,,,"37405 Ayaan Common Apt. 829, Kareemtown, VA 14648",Rafayburgh,United States of America,wadoodulfat@example.com,ID,JG70231028,United States of America,2030-08-27,,,
CUST-7DF88E65,Gabriela Fogaça,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1981-01-15,Vieira,Tonga,,,,"Alameda de Duarte, 12, Betânia, 48366-702 Pereira de Aparecida / CE",Vieira,Vaticano,dante90@example.org,License,AI43249909,Vaticano,2031-05-25,,,
CUST-332A2D00,Rémy-William Andre,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Male,1985-03-10,Guillot,Ukraine,,,,"44, avenue Margot Meyer, 87537 Maréchal",Jacquesdan,Niger,adrien77@example.net,Passport,VQ94748654,Niger,2034-09-19,,,
CUST-83A6D103,Dana Hayden,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1994-12-03,John Ville,Myanmar,,,,"8049 Yakal Drive Extension, Cataingan, 3779 Ilocos Sur",Christina Ville,San Marino,jessicafranco@example.net,ID,RV63641401,San Marino,2029-08-09,,,
CUST-BD42A6FE,Лілія Андрусенко,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1967-08-12,село Чигирин,Нікарагуа,,,,"парк Шкільний аеродром, буд. 7 кв. 36, Кам'янка (Черкаська область), 28453",хутір Снігурівка,ОАЕ,varfolomiibashpolchenko@example.com,License,JK09822852,ОАЕ,2035-10-27,,,
CUST-FF26B96B,Wendy Whitney,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1980-05-07,Mirandaside,Aruba,,,,"USCGC Stein, FPO AA 16693",Amandamouth,Seychelles,mporter@example.org,ID,VF52179183,Seychelles,2028-10-13,,,
CUST-1E5187BB,Мартынов Милан Иосипович,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2000-02-09,ст. Находка,Габон,,,,"д. Оха, пр. Вольный, д. 1, 230273",клх Ростов,Вануату,ivanna1986@example.net,ID,HI65290643,Вануату,2027-01-12,,,
CUST-4504B2A2,Deborah Adeyemi,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2000-11-20,South Ruth,Luxembourg,,,,"082 Ojo Oval Apt. 311, Adetokunboland, MO 19114",Okonkwohaven,Argentina,paulekwueme@example.org,ID,QM10336002,Argentina,2030-12-05,,,
CUST-FC773C03,Ana Lívia Aragão,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Male,1941-12-26,Pinto de Minas,Peru,,,,"Viaduto Milena Câmara, 968, João Pinheiro, 05457-878 Vargas / DF",Cavalcante do Norte,Ilhas Virgens Britânicas,yrios@example.com,ID,ZE17639030,Ilhas Virgens Britânicas,2035-01-14,,,
CUST-8C77B7A5,Audrey Rivière,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1997-05-04,MaillotVille,Haïti,,,,"734, avenue Olivier Maurice, 97475 Lecoq-la-Forêt",Rochenec,États-Unis,xarnaud@example.com,License,MH34018935,États-Unis,2028-10-13,,,
CUST-1696FD98,Dr. Belinda Dietz,Individual,High,Onboarded,0,2026-03-18 16:37:59,Other,1950-08-30,Oranienburg,Dominikanische Republik,,,,"Antonia-Cichorius-Gasse 40-54, 39761 Eisenhüttenstadt",Diepholz,Malaysia,gschaaf@example.org,Passport,VF67475761,Malaysia,2034-10-07,,,
CUST-9D2FF4A8,Stephen Eze,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1995-01-05,Nathanielhaven,Western Sahara,,,,"41073 Esther Shore Apt. 123, Lake Mary, NV 43945",North Simon,United States Virgin Islands,ruthadeyemi@example.com,Passport,MK76622309,United States Virgin Islands,2031-03-25,,,
CUST-5785A9B2,Isidro Prado Manzano,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1970-11-15,Cantabria,Cabo Verde,,,,"Glorieta Bernarda Benavente 3 Apt. 58 , Melilla, 17470",Cádiz,Sudán del Sur,feijoomontserrat@example.net,License,BJ75022697,Sudán del Sur,2028-08-21,,,
CUST-72FDBD5F,Calogero Fröhlich B.Eng.,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1957-03-28,Weimar,Palästinensische Gebiete,,,,"Langering 23, 04069 Eberswalde",Jülich,Eritrea,karl-heinrich45@example.com,License,BJ15238802,Eritrea,2035-06-03,,,
CUST-7531BD4D,Ладислав Юлианович Абрамов,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1970-10-15,д. Каргополь,Бутан,,,,"ст. Благовещенск (Амур.), пр. Энтузиастов, д. 8 стр. 810, 374783",п. Магнитогорск,Черногория,ermilgromov@example.org,ID,FP55855213,Черногория,2032-10-11,,,
CUST-00F3520B,Zenobia Tabacu,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Other,1959-04-13,Cajvana,El Salvador,,,,"Soseaua Ionescu, Balotesti, 397637",Corund,Bulgaria,luminitapuscasu@example.net,License,BR93431500,Bulgaria,2033-10-11,,,
CUST-07D69ACE,Megan Terry,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1944-05-08,Denise Ville,Chile,,,,"B05 L55 Yakal Extension, Jasmine Subdivision, Hindang, 3371 Abra",Gregory Ville,Tanzania,igarcia@example.com,ID,TB65763873,Tanzania,2031-06-18,,,
CUST-CF82D0D4,Gisa Freudenberger-Holt,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2003-04-16,Zeulenroda,Indien,,,,"Hermannplatz 7/6, 10068 Augsburg",Göttingen,Pakistan,sagerada@example.com,License,BV23726217,Pakistan,2035-08-15,,,
CUST-D92D8139,Богодар Рак,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1941-06-27,хутір Глухів,Сан-Томе і Принсіпі,,,,"шосе Елеваторна, буд. 8 кв. 2, Тростянець, 49138",селище Златопіль,Замбія,btsymbaliuk@example.com,Passport,LS16443468,Замбія,2031-08-15,,,
CUST-01EC17BD,Ghaalib Qusay,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1998-03-16,Kabeermouth,Georgia,,,,"86729 Umaarah Port Apt. 163, West Nafismouth, GA 54633",Umairshire,Russian Federation,aasim73@example.net,License,TU33176779,Russian Federation,2035-06-22,,,
CUST-036C3800,Lydia Barber,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1967-02-10,Lake Denis,Cote d'Ivoire,,,,"8 Stephanie Lights, Leahland, DN9 3FQ",East Lindseyberg,Lesotho,leontaylor@example.com,ID,LP57356409,Lesotho,2035-08-24,,,
CUST-B0A7503D,Amanda Walters DDS,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1991-08-28,Jessicahaven,Angola,,,,"8862 Nicholas Light, East Michaelstad, IL 79956",Warnerview,Nigeria,moralessue@example.org,License,KT22518571,Nigeria,2027-07-12,,,
CUST-C279E4C0,Bianca Araújo,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1991-05-02,Cardoso,Ilha de Man,,,,"Vila de da Rocha, Universo, 28119-090 Caldeira do Campo / GO",Oliveira,Albânia,beatrizcardoso@example.com,ID,JM63006786,Albânia,2036-02-16,,,
CUST-4BAC78D6,Воронов Евстафий Евстигнеевич,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1970-01-24,к. Мураши,Эквадор,,,,"к. Баргузин, пер. Северный, д. 2, 132921",г. Рыльск,Канада,terenti_1991@example.net,License,EZ95233503,Канада,2033-08-06,,,
CUST-DDCF7B56,Yéssica Alarcón Zapata,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1968-03-04,Lugo,Seychelles,,,,"Alameda de Nélida Marquez 952 Piso 8 , Cádiz, 22544",Álava,Uganda,fidelpintor@example.com,License,GO08356558,Uganda,2031-12-16,,,
CUST-DBA7ADEC,অনিন্দিতা দত্ত,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1951-12-09,ভোলা,আমেরিকান ভার্জিন আইল্যান্ডস,,,,"বিল্ডিং নং ৫, বালিয়াগঞ্জ স্ট্যান্ড, বদরগড়, জামালপুর, ৯৭৪৩",নারায়ণগঞ্জ,সংযুক্ত আরব আমিরাত,surbhirhmaan@example.net,ID,HW11534318,সংযুক্ত আরব আমিরাত,2026-12-11,,,
